text,labels
no shipments were shipped during the last 60 days?,2
show me shipments in the first four months.,2
list missing information sent during its thanksgiving week.,2
can i confirm dates of shipments sent in august?,2
which shipments get shipped in its first days of september?,2
i need a report our shipments from the last field trip.,2
show all tickets through before march end.,2
additional shipments scheduled for the labor day weekend.,2
provide a list about times within the past year.,2
detail shipments began between february 1st till july 31st.,2
what does get sent on sale last night of each month?,2
include me shipments dispatched throughout the ensuing 100 days.,2
list the events from the 2008 holiday season.,2
can it show shipments sent by in last two days?,2
or had they dispatched between november 1st and december 3rd?,2
i need details for developments from the preceding few days.,2
lancashire daily mail sent during the spring break.,2
3 shipments sent to memorial flight.,2
provide a schedule with dates upon each last business day of each month.,2
detail shipments sent on la fourth following march.,2
what missions were dispatched in just two 120 days?,2
show data shipments within the past semester excluding weekends.,2
list any shipments sent during the last of'90 cruise.,2
can someone provide details of shipments sent through there?,2
all shipments arrived dispatched on the third monday of this calendar?,2
i need your summary of shipments from one local financial area.,2
session weekends continue during the christmas week.,2
most shipments were in the preceding 45 days.,2
provide updated list of shipments from march 1st via december 31st.,2
all shipments sent on tour.,2
who shipments were dispatched in its last 20 cycles?,2
show me shipments from our past 32 times.,2
but all shipments sent during the holidays mother'd stay.,2
and you estimate shipments sent in the final quarter of a year?,2
which bus he carried on black friday?,2
friends need details with shipments from the last days in june.,2
show all shipments reported on the tax board.,2
all shipments dispatched until any new director's week.,2
a full list of shipments from any 2017 leap year.,2
detail were sent on april 7's eve.,2
what shipments were making within the last 75 yards?,2
show me down from the top 10 cycles.,2
list any shipments deposited into yours last father's day.,2
did you provide notice of shipments sent into march?,2
which shipments he dispatched from the last month of the season?,2
will need total number of shipments from the spring opening quarter.,2
regular shipments dispatched by the last two week.,2
list summary sent from the last 180 clicks.,2
provide a catalog of shipments used june 9th to may 15th.,2
detail runs south to labor day.,2
what shipments lay available in the top 50 days?,2
show current shipments from my first 110 days.,2
list all shipments sent before columbus memorial holiday weekend.,2
do they show information sent in july?,2
which votes were counted between august 17th and september 17th?,2
i need credit on shipments by the next market week of the year.,2
Query_for_Shipments_sent_in_windowed_time_period,2
Show all shipments sent last week.,2
List shipments dispatched in the past 24 hours.,2
Can you provide details of shipments sent in January?,2
I need a summary of shipments from the first quarter.,2
what revenue shipments were sent between march and 1st 14th and late march 15th?,2
show 4 me shipments dispatched on 30 april or 10th.,2
List all shipments from the previous month.,2
see which shipments trains were typically sent during the last weekend?,2
Provide a list of shipments dispatched in the last 48 hours.,2
show car shipments from the years past lasted three days.,2
I'm looking for shipments sent in the second quarter.,2
Detail shipments sent from May 1st to May 31st.,2
Can you list shipments sent yesterday?,2
Show me all shipments dispatched in the last six months.,2
What shipments were sent in the last fiscal year?,2
provide brief details of merchandise shipments released from the last 72 hours.,2
list shipments list dispatched between 12 june 1st 1947 and today.,2
Show all shipments sent before July 4th.,2
Which shipments were sent during the holiday season last year?,2
I need a summary of shipments from the last two weeks.,2
Show me shipments dispatched in the past week.,2
List all shipments from February.,2
Can you provide shipments sent between September 15th and October 15th?,2
Detail shipments sent on New Year's Eve.,2
wondered what shipments were dispatched in the meantime last couple 7 days?,2
Show me shipments from the past fortnight.,2
articles provide a list database of shipments sent annually in december.,2
List shipments dispatched on the first day of each month this year.,2
Which shipments were sent during the summer?,2
i need details of shipments available from last week monday morning to tomorrow friday.,2
show notes all shipments sent online during on the winter season.,2
List shipments sent on public holidays this year.,2
Can you show shipments dispatched in the last fiscal quarter?,2
detail shipments sent between january the 1st 1917 and the february 28th.,2
What shipments were sent in the last 30 days?,2
provide details breakdown of shipments from retailers the first past weekend.,2
Show me shipments dispatched between March 20th and April 20th.,2
List all shipments from the previous business week.,2
Which shipments were sent on the last day of the previous month?,2
I need a summary of shipments from the first half of this year.,2
Show shipments dispatched during the Easter holidays.,2
a list of shipments sent in the last 90 straight days.,2
provide a list comparison of revenue shipments from april to mid june.,2
detail press shipments were sent on valentine'’ s day.,2
know what shipments packages were dispatched in the past last 60 days?,2
Show me shipments from the past three months.,2
list all shipments are sent during friday the thanksgiving break week.,2
Can you provide details of shipments sent in August?,2
Which shipments were dispatched in the first week of September?,2
I need a summary of shipments from the last business quarter.,2
show list all shipments sent west before march to 31st.,2
List shipments dispatched during the Labor Day weekend.,2
Provide a list of shipments from the past year.,2
Detail shipments sent between July 1st and July 31st.,2
what four shipments were each sent up on the last or friday of each month?,2
show me how shipments been dispatched in all the past 100 days.,2
below list all music shipments from december the previous holiday season.,2
Can you show shipments sent in the last two months?,2
Which shipments were dispatched between November 1st and December 31st?,2
i need additional details of shipments acquired from the past within five consecutive days.,2
show all shipments items sent during august the 2014 spring break.,2
list shipments that sent on arlington memorial memorial day.,2
Provide a list of shipments from the last business day of each month.,2
detail shipments sent on the immediate fourth month of 4 july.,2
What shipments were dispatched in the last 120 days?,2
Show me shipments from the past week excluding weekends.,2
List all shipments sent during the last Valentine's week.,2
can you provide details breakdown of ore shipments sent in the february?,2
Which shipments were dispatched on the first Monday of this year?,2
i need a summary of recent shipments from for the friday last financial financial quarter.,2
show shipments dispatched during all the typical christmas market week.,2
see list shipments data sent in the month last 45 days.,2
Provide a list of shipments from October 1st to October 31st.,2
Detail shipments sent on Halloween.,2
What shipments were dispatched in the last 20 days?,2
Show me shipments from the past six weeks.,2
list all postage shipments sent during celebrating the last reverend mother's thanksgiving day.,2
Can you show shipments sent in the third quarter of this year?,2
which shipments trains were dispatched directly on the black friday?,2
today i need details of incoming shipments coming from the last week of early june.,2
show all shipments sent directly before starting the applicable tax day.,2
List shipments dispatched during the New Year's week.,2
lists provide a list some of ice shipments from the last glacial leap year.,2
Detail shipments sent on April Fool's Day.,2
What shipments were dispatched in the last 75 days?,2
i show me shipments from the past to 10 calendar days.,2
List all shipments sent during the last Father's Day.,2
Can you provide details of shipments sent in March?,2
which grain shipments were dispatched daily on schedule the most last day of the year?,2
I need a summary of shipments from the last opening quarter.,2
show shipments were dispatched during thanksgiving the last saturday halloween week.,2
revenue list shipments sent data in the last 180 revenue days.,2
Provide a list of shipments from May 1st to May 15th.,2
detail all shipments sent on agricultural labor the day.,2
wondering what shipments were typically dispatched in the last 50 calendar days?,2
Show me shipments from the past 110 days.,2
list lists all shipments ships sent during the memorial independence day weekend.,2
can you precisely show shipments sent abroad in the july?,2
Which shipments were dispatched between August 15th and September 15th?,2
I need details of shipments from the last opening week of the year.,2
Query_for_Shipments_sent_in_windowed_time_period,2
Show all shipments sFnt last week.,2
List shipments dispatcjeC in the past 24 hours.,2
Can you provide details of shipments senG in January?,2
I need a summSru of shipKeMts from the first quarter.,2
What shipmebtD were sent between March 1st and MZrch 15th?,2
Show me shipK4nts dispatched on April 10th.,2
Oist all shipments from the previous month.,2
@hich shipments were sent during the last weekend?,2
PDocide a list of WhipmeJts dispatched in the last 48 hours.,2
Show shipments from the past tMree days.,2
I ' m ;oojing for shipments sent in the second SuarteT.,2
DetAil shipments sent from May 1st to May 31st.,2
Can you list shipments sent yesterRau?,2
Stow me all shipments dispatched in the kast six months.,2
What shipments weee sent in the last fiscal year?,2
Provide details of shipments from the last 72 hPurs.,2
List shipments dispatched between June 1st and todzy.,2
Smow all shipments sent before July 4th.,2
Which shipm@Bts were sent vuring the holiday season last year?,2
I need a summary of ZhiOments from the laCt two weeks.,2
Show me shipments dispatched in the oast week.,2
List all shipmSJts from February.,2
Can you provide shipments sent between weptembRr 15tn and October 15th?,2
Detwil shipments sent on New Year ' s Eve.,2
What shipments were dispatched in the lash 7 days?,2
Show me shipments rrom the past fortnight.,2
Provide a list of shipments sent in DecemHet.,2
List shipments dispatched on the first day of each month tYis y#ar.,2
Which shipments weDe sent during the summer?,2
I need d2tailZ of shipments from last Monday to FriEay.,2
Sh0w all shipments sent during the winter season.,2
List shipments sent on public holidays this yead.,2
Can you show shipments dJspaRched in the last fisSal quarter?,2
Detail shipments sent between January 1st and FevruarU 28th.,2
What shipments w4re sent in the last 30 days?,2
Provide details of shipmSmts from the past weekend.,2
Show me shJ(ments dispatched between March 20th and A(ril 20th.,2
List all shipments fDom the previous business week.,2
Which shipments were sent on the last day of the prec9ous monty?,2
I need a summary of shipments from the first half of th(s yeaE.,2
ShoE shipments dispatched during the Easter holidays.,2
List Xhipmentz sent in the last 90 days.,2
Provide a list of shipments from April to Jkne.,2
Detail shipments Cent on Valentine ' s Day.,2
What chiLments were dispatched in the last 60 days?,2
Show me shipments from the pWst three months.,2
List all shipments sent during the Thanksgiving weeu.,2
Can you provide details of shipments sent in Xugust?,2
Which shipmen$c were dispatched in the first week of S3ptRmber?,2
I need a suJNary of shiLmWnts from the last business quarter.,2
Snow all shipments sent before March 31st.,2
List shipments dispatched during the Labor Day w2ekens.,2
Provide a list of shipments from the pasG year.,2
"Detail shipments sent between July 1st and ,uly 31st.",2
What shipments were sent on the last Frida6 of eaDh month?,2
ShKw me shipments dispatched in the past 100 days.,2
List all shipments from the previous holodsy season.,2
Can you show shi9Jents Xent in the last two months?,2
Ehich shipments were VispatXhed between November 1st and December 31st?,2
I need deFai?s of shipments from the past five rays.,2
Show all shipments sent during the sprinb break.,2
Lis% shipments sent on Memorial Day.,2
Provide a list of WBipments from the last fusinesW day of each month.,2
Detail shipments sent on the F9urth of July.,2
Whxt shipments were dispatched in the last 120 days?,2
Show me XhipmentZ from the past week excluding weekends.,2
List all shipments sen6 during the las6 Valentine ' s week.,2
Can you provide details of shipments sent in FWbruQry?,2
Which shipments Eere dispatched on the first Monday of this ysar?,2
I need a summary of qhKpments from the last financial qHSrter.,2
Show shipments dispatched during the Chr&stHas week.,2
List shipments sent in the lasr 45 days.,2
Provide a lisF of shipments from October 1st to OXtoger 31st.,2
Detail shipKehts sent on Halloween.,2
What shipmFntA were dispatched in the last 20 days?,2
Show me shipments from the psst six weeks.,2
List all sh&9ments sent during the last Mo4her ' s Day.,2
Can you sh8w shipments sent in the third quarter of thiq year?,2
Which shipments we5e dispatched on Black Friday?,2
I Geed details of shipments froK the last week of June.,2
Show all shipments s4nt before the tax day.,2
Iist shipments diZpa6ched during the New Year ' s week.,2
Pr(viRe a list of shipments from the last leap y2ar.,2
DeRail shipments sent on April Fool ' s Day.,2
What shipments were dispatched in the lsst 75 days?,2
"Show me shipments fro, the past 10 days.",2
List all shipments semt during the last Fathe4 ' s Day.,2
Can you provide details of sMipmeHts sent in March?,2
Which shipments were dispatched on the Kast day of the yeWr?,2
I need a summary of shipments from the last opsninN quaftFr.,2
Show shipments dispatched during the las^ Halloween week.,2
List shipments senF in the last 180 days.,2
Provide a liEt of shipments from May 1st to May 15tY.,2
Detail shipm#ntX sent on Labor Day.,2
What shipments were diqoatched in the last 50 days?,2
Show me shipments from the past 110 dXys.,2
List all shKpmRnts sent during the Memorial Day weekend.,2
Can you show shipments sent in Jhly?,2
Which shipments wer2 dispatched Vetw3en August 15th and September 15th?,2
I need details of shipments from the laZt opening week of the y$ar.,2
